URL,Size in Bytes,# of outlinks found,Content-Type
https://www.nytimes.com/2020/04/21/opinion/coronavirus-music-festivals-canceled.html,300620 Byte,52,text/html
https://www.nytimes.com/2020/08/23/opinion/trump-convention-economy.html,310759 Byte,60,text/html
https://www.nytimes.com/2020/07/31/opinion/israeli-palestinian-peace.html,295433 Byte,47,text/html
https://www.nytimes.com/2020/09/16/opinion/third-parties-2020.html,304636 Byte,54,text/html
https://www.nytimes.com/2020/09/17/opinion/coronavirus-vaccine.html,230385 Byte,42,text/html
https://www.nytimes.com/2020/03/05/movies/hope-gap-review-a-thin-line-between-love-and-war.html,196437 Byte,41,text/html
https://www.nytimes.com/2019/06/03/opinion/burnout-stress.html,279235 Byte,49,text/html
https://www.nytimes.com/2020/08/02/opinion/utility-corruption-energy.html,279758 Byte,51,text/html
https://www.nytimes.com/2020/08/07/opinion/beirut-explosion.html,308674 Byte,49,text/html
https://www.nytimes.com/2020/09/18/opinion/ruth-bader-ginsburg-dead-time.html,324189 Byte,49,text/html
https://www.nytimes.com/2020/09/17/opinion/donald-trump-masks.html,331106 Byte,55,text/html
https://www.nytimes.com/2020/02/06/opinion/sunday/oscars-movies-diversity.html,342565 Byte,68,text/html
https://www.nytimes.com/2019/03/07/opinion/ketamine-depression.html,308158 Byte,49,text/html
https://www.nytimes.com/2020/06/15/opinion/coronavirus-stock-market.html,313986 Byte,53,text/html
https://www.nytimes.com/2020/07/24/opinion/trump-germany.html,315534 Byte,50,text/html
https://www.nytimes.com/live/2020/09/24/us/trump-vs-biden-election/trumps-grip-on-states-he-handily-won-in-2016-weakens-as-women-favor-biden-and-ohio-is-a-dead-heat-polls-show,1048576 Byte,120,text/html
https://www.nytimes.com/2020/07/15/opinion/trump-sessions-senate.html,336632 Byte,53,text/html
https://www.nytimes.com/2019/07/04/opinion/medicare-for-all.html,260347 Byte,54,text/html
https://www.nytimes.com/2020/01/10/opinion/sunday/gmail-inbox-storage-full.html,315343 Byte,47,text/html
https://www.nytimes.com/2020/01/06/opinion/suicide-young-people.html,283171 Byte,49,text/html
https://www.nytimes.com/2020/07/22/opinion/federal-reserve-judy-shelton.html,302728 Byte,52,text/html
https://www.nytimes.com/2020/09/18/opinion/trump-middle-east-peace.html,305799 Byte,52,text/html
https://www.nytimes.com/spotlight/ruth-bader-ginsburg-supreme-court?name=styln-rbg&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=adabe540-0066-11eb-b68c-75ead931b85b&variant=undefined,654401 Byte,69,text/html
https://www.nytimes.com/2020/09/19/movies/rbg-movies.html,316030 Byte,56,text/html
https://www.nytimes.com/by/yotam-ottolenghi,280050 Byte,52,text/html
https://www.nytimes.com/interactive/2019/12/27/opinion/sunday/arts-diversity-new-canon.html,148142 Byte,70,text/html
https://www.nytimes.com/2020/03/08/opinion/coronavirus-altruism.html,284079 Byte,47,text/html
https://www.nytimes.com/2020/09/11/opinion/trump-lies-military-coronavirus.html,307823 Byte,62,text/html
https://www.nytimes.com/newsletters/cooking,63552 Byte,30,text/html
https://www.nytimes.com/2020/07/20/opinion/new-orleans-garbage-strike.html,351125 Byte,48,text/html
https://www.nytimes.com/2009/01/30/us/politics/30ledbetter-web.html,195064 Byte,36,text/html
https://www.nytimes.com/es/section/estados-unidos,896810 Byte,81,text/html
https://www.nytimes.com/es/2019/08/09/espanol/mundo/el-paso-sospechoso-mexicanos.html,252109 Byte,50,text/html
https://www.nytimes.com/2020/08/10/t-magazine/juliana-huxtable.html,374906 Byte,74,text/html
https://www.nytimes.com/2020/08/28/opinion/donald-trump-europe-china.html,310969 Byte,58,text/html
https://www.nytimes.com/2020/07/03/opinion/stock-market.html,390247 Byte,46,text/html
https://www.nytimes.com/1993/07/22/us/the-supreme-court-excerpts-from-senate-hearing-on-the-ginsburg-nomination.html,319567 Byte,44,text/html
https://www.nytimes.com/by/helene-cooper,353198 Byte,51,text/html
https://www.nytimes.com/2018/12/26/opinion/cbd-cannabis-health-anxiety.html,304154 Byte,52,text/html
https://www.nytimes.com/2020/08/21/opinion/biden-convention-speech.html,298285 Byte,50,text/html
https://www.nytimes.com/live/2020/09/25/us/ruth-bader-ginsburg-lie-in-state-live-updates?name=styln-rbg&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=adabe541-0066-11eb-b68c-75ead931b85b&variant=undefined,1037270 Byte,57,text/html
https://www.nytimes.com/2019/09/22/arts/television/stumptown-emergence-progigal-song-bob-hearts-abishola-review.html,262755 Byte,43,text/html
https://www.nytimes.com/2020/09/15/opinion/united-states-huawei.html,274600 Byte,65,text/html
https://www.nytimes.com/2020/06/02/us/politics/trump-walk-lafayette-square.html,767738 Byte,66,text/html
https://www.nytimes.com/2020/08/14/opinion/italy-coronavirus.html,302418 Byte,48,text/html
https://www.nytimes.com/2019/02/10/opinion/sleep-neuroscience.html,292930 Byte,50,text/html
https://www.nytimes.com/by/matina-stevis-gridneff,442435 Byte,51,text/html
https://www.nytimes.com/2020/08/30/us/breonna-taylor-police-killing.html,1036162 Byte,78,text/html
https://www.nytimes.com/2018/06/28/us/politics/anthony-kennedy-chief-justice-roberts.html,232587 Byte,39,text/html
https://www.nytimes.com/2020/07/03/opinion/coronavirus-mass-transit.html,278853 Byte,43,text/html
https://www.nytimes.com/1996/06/27/us/supreme-court-excerpts-high-court-s-ruling-against-male-only-policy-vmi.html,273324 Byte,36,text/html
https://www.nytimes.com/2018/12/18/movies/mary-poppins-returns-review.html,492418 Byte,44,text/html
https://www.nytimes.com/2020/08/30/us/portland-trump-rally-shooting.html,354314 Byte,55,text/html
https://www.nytimes.com/2005/02/28/world/africa/rwandan-hotel-is-stillhaunted-by-horror.html,213324 Byte,35,text/html
https://www.nytimes.com/2019/07/27/opinion/sunday/swimming-happiness.html,284452 Byte,45,text/html
https://www.nytimes.com/2020/09/03/opinion/sunday/progressive-policies-taxes.html,315399 Byte,64,text/html
https://www.nytimes.com/interactive/2018/07/09/us/politics/supreme-court-kavanaugh-justice-conservative.html,182374 Byte,37,text/html
https://www.nytimes.com/by/jennifer-steinhauer,307059 Byte,50,text/html
https://www.nytimes.com/2020/09/17/us/politics/william-barr-justice-department-authority.html,266103 Byte,43,text/html
https://www.nytimes.com/2018/12/15/opinion/sunday/stress-anxiety-depression-research.html,297257 Byte,49,text/html
https://www.nytimes.com/2013/09/08/magazine/paul-kagame-rwanda.html,398118 Byte,37,text/html
https://www.nytimes.com/2020/06/01/us/politics/trump-st-johns-church-bible.html,486365 Byte,51,text/html
https://www.nytimes.com/2017/07/26/opinion/black-kids-discrimination.html,312381 Byte,40,text/html
https://www.nytimes.com/2018/07/07/us/politics/trump-mcconnell-supreme-court.html,264723 Byte,46,text/html
https://www.nytimes.com/2020/06/30/opinion/college-financial-aid.html,248239 Byte,52,text/html
https://www.nytimes.com/interactive/2019/movies/oscar-nominees-2019.html,436269 Byte,113,text/html
https://www.nytimes.com/2020/06/02/us/politics/military-national-guard-trump-protests.html,356317 Byte,58,text/html
https://www.nytimes.com/1998/10/04/books/hearts-of-darkness.html,200468 Byte,36,text/html
https://www.nytimes.com/2020/07/11/opinion/trump-cognitive-test.html,288190 Byte,47,text/html
https://www.nytimes.com/2016/07/15/us/politics/ruth-bader-ginsburg-donald-trump.html,271569 Byte,49,text/html
https://www.nytimes.com/2019/08/08/opinion/mass-shootings-mental-health.html,301693 Byte,47,text/html
https://www.nytimes.com/by/declan-walsh,440136 Byte,51,text/html
https://www.nytimes.com/article/insurrection-act.html,291744 Byte,44,text/html
https://www.nytimes.com/1996/04/25/arts/p-l-travers-creator-of-the-magical-and-beloved-nanny-mary-poppins-is-dead-at-96.html,233724 Byte,37,text/html
https://www.nytimes.com/2018/07/10/business/kavanaugh-supreme-court-business-regulation.html,488851 Byte,43,text/html
https://www.nytimes.com/news-event/coronavirus?name=promo-coronavirus-obits&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=fcfce0a0-0065-11eb-860d-ff72c0cbdd16&variant=undefined,828254 Byte,155,text/html
https://www.nytimes.com/2018/06/09/opinion/french-open-clay-roland-garros.html,268476 Byte,40,text/html
https://www.nytimes.com/2016/05/30/us/politics/donald-trump-and-bikers-share-affection-at-rolling-thunder-rally.html,257370 Byte,41,text/html
https://www.nytimes.com/by/abdi-latif-dahir,434421 Byte,51,text/html
https://www.nytimes.com/2020/09/21/us/politics/the-supreme-court-opening-quickly-becomes-a-central-issue-in-maines-senate-race.html,181781 Byte,40,text/html
https://www.nytimes.com/2019/04/06/world/africa/rwanda-genocide-25-years.html,410635 Byte,53,text/html
https://www.nytimes.com/2018/09/22/opinion/laver-cup-federer-djokovic-tennis.html,285873 Byte,44,text/html
https://www.nytimes.com/interactive/2020/obituaries/people-died-coronavirus-obituaries.html,621791 Byte,334,text/html
https://www.nytimes.com/2018/07/05/us/politics/brett-kavanaugh-supreme-court-impeachment.html,523241 Byte,42,text/html
https://www.nytimes.com/2018/06/17/opinion/dancing-tango-with-trump-voters.html,260978 Byte,38,text/html
https://www.nytimes.com/2020/05/31/us/george-floyd-investigation.html,489488 Byte,54,text/html
https://www.nytimes.com/live/2020/09/25/us/ruth-bader-ginsburg-lie-in-state-live-updates?name=styln-rbg&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=10a0f421-0066-11eb-a65a-af7775032406&variant=undefined,1037270 Byte,57,text/html
https://www.nytimes.com/2020/09/21/us/elections/biden-has-466-million-in-the-bank-and-a-huge-financial-edge-on-trump.html,216277 Byte,43,text/html
https://www.nytimes.com/2020/09/06/world/africa/paul-rusesabagina-hotel-rwanda-arrest.html,299738 Byte,45,text/html
https://www.nytimes.com/2020/06/03/us/politics/esper-milley-trump-protest.html,372668 Byte,59,text/html
https://www.nytimes.com/2018/10/23/opinion/health/dale-earnhardt-jr-concussion-nascar-retirement.html,300264 Byte,40,text/html
https://www.nytimes.com/2019/05/02/nyregion/satan-adam-harlem-blues.html,306779 Byte,54,text/html
https://www.nytimes.com/2018/09/29/opinion/tiger-woods-ryder-cup-golf.html,274342 Byte,43,text/html
https://www.nytimes.com/2020/09/21/us/politics/supreme-court-lagoa-florida.html,373910 Byte,57,text/html
https://www.nytimes.com/by/ruth-maclean,389613 Byte,50,text/html
https://www.nytimes.com/live/2020/09/19/us/live-rbg-death-supreme-court/with-a-battle-looming-biden-will-seek-to-link-the-supreme-court-vacancy-to-the-future-of-health-care,1048576 Byte,90,text/html
https://www.nytimes.com/2007/04/19/washington/19scotus.html,236543 Byte,35,text/html
https://www.nytimes.com/series/long-run,625034 Byte,56,text/html
https://www.nytimes.com/2018/11/10/opinion/northwestern-football-big-ten-concussions.html,272948 Byte,49,text/html
https://www.nytimes.com/2018/07/08/us/politics/trump-supreme-court.html,282431 Byte,49,text/html
https://www.nytimes.com/es/spotlight/coronavirus?name=styln-coronavirus-es&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=1682ff00-0066-11eb-be3e-574aa06ad40f&variant=undefined,446675 Byte,63,text/html
https://www.nytimes.com/2018/07/14/opinion/new-york-yankees-evil.html,271867 Byte,37,text/html
https://www.nytimes.com/by/alex-marshall,266204 Byte,52,text/html
https://www.nytimes.com/live/2020/09/26/us/trump-vs-biden?name=styln-scotus-nominations&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=9642da80-0066-11eb-8999-e5adb8b0cd9d&variant=undefined,1048576 Byte,106,text/html
https://www.nytimes.com/2018/11/02/opinion/running-marathons-sports.html,285663 Byte,44,text/html
https://www.nytimes.com/es/section/america-latina,538800 Byte,81,text/html
https://www.nytimes.com/2019/01/12/obituaries/patricia-wald-dead.html,275173 Byte,38,text/html
https://www.nytimes.com/2018/07/07/us/politics/democrats-supreme-court-nominee.html,280206 Byte,38,text/html
https://www.nytimes.com/spotlight/ruth-bader-ginsburg-supreme-court?name=styln-rbg&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=b7d0f100-0066-11eb-b166-b36c2525e360&variant=undefined,654401 Byte,69,text/html
https://www.nytimes.com/2018/06/22/opinion/world-cup-iceland-football.html,313038 Byte,41,text/html
https://www.nytimes.com/live/2020/09/26/us/trump-vs-biden/democrats-want-to-avoid-personal-attacks-on-barrett,1048576 Byte,105,text/html
https://www.nytimes.com/2019/01/14/us/politics/william-barr-executive-power.html,395792 Byte,70,text/html
https://www.nytimes.com/privacy/what-about-sensitive-personal-information,59027 Byte,20,text/html
https://www.nytimes.com/2020/09/19/us/politics/trump-list-of-supreme-court-nominees.html,307632 Byte,51,text/html
https://www.nytimes.com/live/2020/09/25/us/ruth-bader-ginsburg-lie-in-state-live-updates?name=styln-rbg&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=b7d11810-0066-11eb-b166-b36c2525e360&variant=undefined,1037270 Byte,57,text/html
https://www.nytimes.com/2019/04/26/us/politics/clarence-thomas-anita-hill-joe-biden.html,498098 Byte,58,text/html
https://www.nytimes.com/privacy/links-to-third-party-services,59015 Byte,20,text/html
https://www.nytimes.com/2018/12/08/opinion/karate-martial-arts-tao-gravity-.html,287144 Byte,41,text/html
https://www.nytimes.com/by/michael-wines,319957 Byte,50,text/html
https://www.nytimes.com/data-subject-request,81095 Byte,27,text/html
https://www.nytimes.com/2014/03/16/movies/anita-hill-is-celebrated-in-the-documentary-anita.html,312113 Byte,42,text/html
https://www.nytimes.com/privacy/how-is-my-information-transferred-internationally,59035 Byte,20,text/html
https://www.nytimes.com/2020/09/15/dining/vegan-tacos.html,406658 Byte,65,text/html
https://www.nytimes.com/live/2020/09/23/us/ruth-bader-ginsburg-lie-in-repose-live-updates,1048576 Byte,65,text/html
https://www.nytimes.com/live/2020/09/26/us/trump-vs-biden?name=styln-scotus-nominations&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=97121162-0066-11eb-8a99-499f191148f7&variant=undefined,1048576 Byte,106,text/html
https://www.nytimes.com/privacy/how-are-changes-to-this-privacy-policy-communicated,59037 Byte,20,text/html
https://www.nytimes.com/2020/07/09/opinion/sunday/ban-cars-manhattan-cities.html,1009511 Byte,99,text/html
https://www.nytimes.com/news-event/coronavirus?name=styln-coronavirus-national&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=af0bea70-0066-11eb-a4ef-6dc1b9ff6f47&variant=undefined,828254 Byte,155,text/html
https://www.nytimes.com/2019/11/19/briefing/ukraine-syracuse-university-fred-rogers.html,492367 Byte,63,text/html
https://www.nytimes.com/2020/09/09/style/what-should-i-do-this-weekend.html,268170 Byte,43,text/html
https://www.nytimes.com/privacy/how-long-do-you-retain-data,59013 Byte,20,text/html
https://www.nytimes.com/article/george-floyd-who-is.html,817024 Byte,58,text/html
https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,792917 Byte,60,text/html
https://www.nytimes.com/2020/08/26/opinion/california-wildfires-blackouts.html,350490 Byte,61,text/html
https://www.nytimes.com/2020/09/23/us/politics/ginsburg-successor-woman.html,369437 Byte,48,text/html
https://www.nytimes.com/privacy/how-do-you-protect-my-information,59019 Byte,20,text/html
https://www.nytimes.com/2019/11/21/briefing/fiona-hill-israel-frozen-2.html,485887 Byte,58,text/html
https://www.nytimes.com/2018/11/05/health/dogs-malaria-mosquitos.html,436887 Byte,56,text/html
https://www.nytimes.com/by/katherine-cusumano,223075 Byte,50,text/html
https://www.nytimes.com/2020/09/19/us/politics/trump-supreme-court.html,814766 Byte,54,text/html
https://www.nytimes.com/2020/08/25/us/politics/pompeo-trump-jerusalem-republican-convention.html,443684 Byte,75,text/html
https://www.nytimes.com/2020/09/03/opinion/im-doomsday-prepping-for-the-end-of-democracy.html,360110 Byte,63,text/html
https://www.nytimes.com/privacy/what-are-your-rights,59006 Byte,20,text/html
https://www.nytimes.com/2020/07/17/briefing/11-of-our-best-weekend-reads.html,381928 Byte,60,text/html
https://www.nytimes.com/by/jim-tankersley,429840 Byte,51,text/html
https://www.nytimes.com/2018/05/17/opinion/sweet-briar-meredith-woo-interview.html,321800 Byte,38,text/html
https://www.nytimes.com/2020/09/20/us/abortion-supreme-court-trump-biden.html,798683 Byte,51,text/html
https://www.nytimes.com/2020/09/23/opinion/trump-media.html,367743 Byte,64,text/html
